matrix_id,origin_poi_id,dest_poi_id,mode,minutes,distance_km,carbon_kg,cost,currency,bearing_deg,updated_at
ptm_d00fe4de,poi_34b126e7,poi_2ef9dd71,cab,22,5.472,0.936,5.34,AED,79,2026-08-18T10:00:00+05:30
ptm_0c0e0f13,poi_34b126e7,poi_0b57a65c,walk,14,0.99,0,0.00,AED,198,2026-08-18T10:00:00+05:30
ptm_0f1530fb,poi_34b126e7,poi_0b57a65c,cab,8,0.99,0.169,1.98,AED,198,2026-08-18T10:00:00+05:30
ptm_d58505de,poi_354a6a7e,poi_09409c63,walk,46,3.435,0,0.00,AED,46,2026-08-18T10:00:00+05:30
ptm_c8f4feb0,poi_354a6a7e,poi_09409c63,cab,15,3.435,0.587,3.81,AED,46,2026-08-18T10:00:00+05:30
ptm_6d86bfcb,poi_354a6a7e,poi_83533555,walk,56,4.163,0,0.00,AED,347,2026-08-18T10:00:00+05:30
ptm_15741965,poi_354a6a7e,poi_83533555,cab,18,4.163,0.712,4.36,AED,347,2026-08-18T10:00:00+05:30
ptm_68153921,poi_354a6a7e,poi_80512660,walk,48,3.587,0,0.00,AED,201,2026-08-18T10:00:00+05:30
ptm_8f645f9f,poi_354a6a7e,poi_80512660,cab,16,3.587,0.613,3.92,AED,201,2026-08-18T10:00:00+05:30
ptm_5009699e,poi_354a6a7e,poi_34992d1f,walk,55,4.093,0,0.00,AED,186,2026-08-18T10:00:00+05:30
ptm_5b17792c,poi_354a6a7e,poi_34992d1f,cab,17,4.093,0.7,4.30,AED,186,2026-08-18T10:00:00+05:30
ptm_9b9780c9,poi_354a6a7e,poi_ca481e64,cab,25,6.515,1.114,6.12,AED,157,2026-08-18T10:00:00+05:30
ptm_7f0828dd,poi_354a6a7e,poi_33111021,cab,50,14.536,2.486,12.13,AED,91,2026-08-18T10:00:00+05:30
ptm_dcaf5e56,poi_354a6a7e,poi_34b126e7,cab,21,5.2,0.889,5.13,AED,79,2026-08-18T10:00:00+05:30
ptm_9f297262,poi_354a6a7e,poi_2ef9dd71,cab,38,10.672,1.825,9.24,AED,79,2026-08-18T10:00:00+05:30
ptm_0a1caa77,poi_354a6a7e,poi_0b57a65c,cab,20,4.808,0.822,4.84,AED,90,2026-08-18T10:00:00+05:30
ptm_79940c1e,poi_2ef9dd71,poi_09409c63,cab,30,8.017,1.371,7.25,AED,273,2026-08-18T10:00:00+05:30
ptm_5bb1eff1,poi_2ef9dd71,poi_83533555,cab,41,11.625,1.988,9.95,AED,280,2026-08-18T10:00:00+05:30
ptm_d18d4daa,poi_2ef9dd71,poi_80512660,cab,45,12.929,2.211,10.93,AED,246,2026-08-18T10:00:00+05:30
ptm_f38ac9a7,poi_2ef9dd71,poi_34992d1f,cab,44,12.491,2.136,10.60,AED,241,2026-08-18T10:00:00+05:30
ptm_c0578865,poi_2ef9dd71,poi_ca481e64,cab,40,11.303,1.933,9.71,AED,225,2026-08-18T10:00:00+05:30
ptm_9a456389,poi_2ef9dd71,poi_33111021,cab,19,4.666,0.798,4.73,AED,120,2026-08-18T10:00:00+05:30
ptm_cadb33fa,poi_2ef9dd71,poi_34b126e7,cab,22,5.472,0.936,5.34,AED,259,2026-08-18T10:00:00+05:30
ptm_411793be,poi_2ef9dd71,poi_354a6a7e,cab,38,10.672,1.825,9.24,AED,259,2026-08-18T10:00:00+05:30
ptm_a4a14353,poi_2ef9dd71,poi_0b57a65c,cab,23,6.005,1.027,5.74,AED,251,2026-08-18T10:00:00+05:30
ptm_3c1efb0e,poi_0b57a65c,poi_09409c63,walk,45,3.309,0,0.00,AED,315,2026-08-18T10:00:00+05:30
ptm_44964f36,poi_0b57a65c,poi_09409c63,cab,15,3.309,0.566,3.72,AED,315,2026-08-18T10:00:00+05:30
ptm_56c47eea,poi_0b57a65c,poi_83533555,cab,27,7.028,1.202,6.50,AED,305,2026-08-18T10:00:00+05:30
ptm_4f33ddf4,poi_0b57a65c,poi_80512660,cab,27,6.972,1.192,6.46,AED,241,2026-08-18T10:00:00+05:30
ptm_95762252,poi_0b57a65c,poi_34992d1f,cab,26,6.658,1.139,6.23,AED,232,2026-08-18T10:00:00+05:30
ptm_f63523fe,poi_0b57a65c,poi_ca481e64,cab,25,6.47,1.106,6.09,AED,201,2026-08-18T10:00:00+05:30
ptm_54c5b83e,poi_0b57a65c,poi_33111021,cab,35,9.731,1.664,8.53,AED,92,2026-08-18T10:00:00+05:30
ptm_8938c851,poi_0b57a65c,poi_34b126e7,walk,14,0.99,0,0.00,AED,18,2026-08-18T10:00:00+05:30
ptm_f981333b,poi_0b57a65c,poi_34b126e7,cab,8,0.99,0.169,1.98,AED,18,2026-08-18T10:00:00+05:30
ptm_bb23765c,poi_0b57a65c,poi_354a6a7e,cab,20,4.808,0.822,4.84,AED,270,2026-08-18T10:00:00+05:30
ptm_6653605c,poi_0b57a65c,poi_2ef9dd71,cab,23,6.005,1.027,5.74,AED,71,2026-08-18T10:00:00+05:30
ptm_2b667bdf,poi_88179724,poi_76a11c20,cab,36,9.996,1.709,8.73,AED,292,2026-08-18T10:00:00+05:30
ptm_bf436153,poi_88179724,poi_6a46e565,cab,38,10.738,1.836,9.29,AED,299,2026-08-18T10:00:00+05:30
ptm_8c66ab1c,poi_88179724,poi_6ba7ee43,walk,58,4.336,0,0.00,AED,105,2026-08-18T10:00:00+05:30
ptm_8ce3777a,poi_88179724,poi_6ba7ee43,cab,18,4.336,0.742,4.49,AED,105,2026-08-18T10:00:00+05:30
ptm_5f6fe8be,poi_88179724,poi_1b0e68c0,cab,34,9.353,1.599,8.25,AED,42,2026-08-18T10:00:00+05:30
ptm_06c83c91,poi_88179724,poi_4c0e8968,walk,26,1.899,0,0.00,AED,291,2026-08-18T10:00:00+05:30
ptm_4504a3eb,poi_88179724,poi_4c0e8968,cab,10,1.899,0.325,2.66,AED,291,2026-08-18T10:00:00+05:30
ptm_7dabd048,poi_88179724,poi_6be08c1c,walk,27,1.946,0,0.00,AED,292,2026-08-18T10:00:00+05:30
ptm_63bf2b3b,poi_88179724,poi_6be08c1c,cab,11,1.946,0.333,2.69,AED,292,2026-08-18T10:00:00+05:30
ptm_85dab5ef,poi_88179724,poi_ebbd9619,cab,25,6.539,1.118,6.14,AED,5,2026-08-18T10:00:00+05:30
ptm_de678d4b,poi_88179724,poi_a2c46b6b,cab,23,5.942,1.016,5.69,AED,33,2026-08-18T10:00:00+05:30
ptm_31101884,poi_88179724,poi_7d1dd83c,cab,31,8.478,1.45,7.59,AED,43,2026-08-18T10:00:00+05:30
ptm_19cec2db,poi_76a11c20,poi_88179724,cab,36,9.996,1.709,8.73,AED,112,2026-08-18T10:00:00+05:30
ptm_b94fa45e,poi_76a11c20,poi_6a46e565,walk,20,1.392,0,0.00,AED,353,2026-08-18T10:00:00+05:30
ptm_a02c0c6a,poi_76a11c20,poi_6a46e565,cab,9,1.392,0.238,2.28,AED,353,2026-08-18T10:00:00+05:30
ptm_b5ed4a2e,poi_76a11c20,poi_6ba7ee43,cab,50,14.306,2.446,11.96,AED,110,2026-08-18T10:00:00+05:30
ptm_2e561357,poi_76a11c20,poi_1b0e68c0,cab,54,15.824,2.706,13.10,AED,78,2026-08-18T10:00:00+05:30
ptm_d9c3dcb7,poi_76a11c20,poi_4c0e8968,cab,30,8.098,1.385,7.31,AED,113,2026-08-18T10:00:00+05:30
ptm_cbda6aad,poi_76a11c20,poi_6be08c1c,cab,30,8.05,1.377,7.27,AED,112,2026-08-18T10:00:00+05:30
ptm_1362f956,poi_76a11c20,poi_ebbd9619,cab,37,10.233,1.75,8.91,AED,74,2026-08-18T10:00:00+05:30
ptm_8d395ee6,poi_76a11c20,poi_a2c46b6b,cab,44,12.514,2.14,10.62,AED,84,2026-08-18T10:00:00+05:30
ptm_cbbb9692,poi_76a11c20,poi_7d1dd83c,cab,52,15.19,2.597,12.62,AED,81,2026-08-18T10:00:00+05:30
ptm_0e4b61ce,poi_6a46e565,poi_88179724,cab,38,10.738,1.836,9.29,AED,119,2026-08-18T10:00:00+05:30
ptm_31b96b99,poi_6a46e565,poi_76a11c20,walk,20,1.392,0,0.00,AED,173,2026-08-18T10:00:00+05:30
ptm_7b3460b1,poi_6a46e565,poi_76a11c20,cab,9,1.392,0.238,2.28,AED,173,2026-08-18T10:00:00+05:30
ptm_97e20b51,poi_6a46e565,poi_6ba7ee43,cab,52,14.982,2.562,12.47,AED,115,2026-08-18T10:00:00+05:30
ptm_1e5a2ffa,poi_6a46e565,poi_1b0e68c0,cab,54,15.766,2.696,13.05,AED,83,2026-08-18T10:00:00+05:30
ptm_659b4876,poi_6a46e565,poi_4c0e8968,cab,32,8.861,1.515,7.88,AED,120,2026-08-18T10:00:00+05:30
ptm_6c387709,poi_6a46e565,poi_6be08c1c,cab,32,8.806,1.506,7.84,AED,120,2026-08-18T10:00:00+05:30
ptm_1224dca1,poi_6a46e565,poi_ebbd9619,cab,36,10.114,1.73,8.82,AED,82,2026-08-18T10:00:00+05:30
ptm_29bc12b1,poi_6a46e565,poi_a2c46b6b,cab,44,12.617,2.157,10.69,AED,91,2026-08-18T10:00:00+05:30
ptm_2d939110,poi_6a46e565,poi_7d1dd83c,cab,52,15.19,2.597,12.62,AED,86,2026-08-18T10:00:00+05:30
ptm_a7d58d1c,poi_6ba7ee43,poi_88179724,walk,58,4.336,0,0.00,AED,285,2026-08-18T10:00:00+05:30
ptm_798f0b27,poi_6ba7ee43,poi_88179724,cab,18,4.336,0.742,4.49,AED,285,2026-08-18T10:00:00+05:30
ptm_dd5d1db9,poi_6ba7ee43,poi_76a11c20,cab,50,14.306,2.446,11.96,AED,290,2026-08-18T10:00:00+05:30
ptm_1d355552,poi_6ba7ee43,poi_6a46e565,cab,52,14.982,2.562,12.47,AED,295,2026-08-18T10:00:00+05:30
ptm_99ceed0f,poi_6ba7ee43,poi_1b0e68c0,cab,31,8.317,1.422,7.47,AED,14,2026-08-18T10:00:00+05:30
ptm_b9c2ec0e,poi_6ba7ee43,poi_4c0e8968,cab,24,6.228,1.065,5.90,AED,287,2026-08-18T10:00:00+05:30
ptm_42cb34c7,poi_6ba7ee43,poi_6be08c1c,cab,24,6.27,1.072,5.94,AED,287,2026-08-18T10:00:00+05:30
ptm_1d2cceb2,poi_6ba7ee43,poi_ebbd9619,cab,31,8.412,1.439,7.54,AED,335,2026-08-18T10:00:00+05:30
ptm_3c0590bc,poi_6ba7ee43,poi_a2c46b6b,cab,24,6.186,1.058,5.87,AED,351,2026-08-18T10:00:00+05:30
ptm_5a1b7a7f,poi_6ba7ee43,poi_7d1dd83c,cab,28,7.502,1.283,6.86,AED,12,2026-08-18T10:00:00+05:30
ptm_2738e3b7,poi_1b0e68c0,poi_88179724,cab,34,9.353,1.599,8.25,AED,222,2026-08-18T10:00:00+05:30
ptm_fbc23b31,poi_1b0e68c0,poi_76a11c20,cab,54,15.824,2.706,13.10,AED,258,2026-08-18T10:00:00+05:30
ptm_298e5978,poi_1b0e68c0,poi_6a46e565,cab,54,15.766,2.696,13.05,AED,263,2026-08-18T10:00:00+05:30
ptm_c0f08ab1,poi_1b0e68c0,poi_6ba7ee43,cab,31,8.317,1.422,7.47,AED,194,2026-08-18T10:00:00+05:30
ptm_20647e43,poi_1b0e68c0,poi_4c0e8968,cab,37,10.194,1.743,8.88,AED,232,2026-08-18T10:00:00+05:30
ptm_fcbca7f9,poi_1b0e68c0,poi_6be08c1c,cab,37,10.167,1.739,8.86,AED,232,2026-08-18T10:00:00+05:30
ptm_c8dedf6c,poi_1b0e68c0,poi_ebbd9619,cab,22,5.657,0.967,5.48,AED,265,2026-08-18T10:00:00+05:30
ptm_28b9e855,poi_1b0e68c0,poi_a2c46b6b,walk,49,3.62,0,0.00,AED,237,2026-08-18T10:00:00+05:30
ptm_90c3fbdc,poi_1b0e68c0,poi_a2c46b6b,cab,16,3.62,0.619,3.95,AED,237,2026-08-18T10:00:00+05:30
ptm_edea2990,poi_1b0e68c0,poi_7d1dd83c,walk,13,0.881,0,0.00,AED,216,2026-08-18T10:00:00+05:30
ptm_4d01c8de,poi_1b0e68c0,poi_7d1dd83c,cab,7,0.881,0.151,1.90,AED,216,2026-08-18T10:00:00+05:30
ptm_ba4f13e3,poi_4c0e8968,poi_88179724,walk,26,1.899,0,0.00,AED,111,2026-08-18T10:00:00+05:30
ptm_b72372f7,poi_4c0e8968,poi_88179724,cab,10,1.899,0.325,2.66,AED,111,2026-08-18T10:00:00+05:30
ptm_fb6da2d1,poi_4c0e8968,poi_76a11c20,cab,30,8.098,1.385,7.31,AED,293,2026-08-18T10:00:00+05:30
ptm_71b42701,poi_4c0e8968,poi_6a46e565,cab,32,8.861,1.515,7.88,AED,300,2026-08-18T10:00:00+05:30
ptm_409c8916,poi_4c0e8968,poi_6ba7ee43,cab,24,6.228,1.065,5.90,AED,106,2026-08-18T10:00:00+05:30
ptm_f859298c,poi_4c0e8968,poi_1b0e68c0,cab,37,10.194,1.743,8.88,AED,52,2026-08-18T10:00:00+05:30
ptm_c43f7940,poi_4c0e8968,poi_6be08c1c,walk,3,0.15,0,0.00,AED,343,2026-08-18T10:00:00+05:30
ptm_6edc6a42,poi_4c0e8968,poi_6be08c1c,cab,5,0.15,0.026,1.35,AED,343,2026-08-18T10:00:00+05:30
ptm_cdc4d271,poi_4c0e8968,poi_ebbd9619,cab,24,6.307,1.078,5.96,AED,22,2026-08-18T10:00:00+05:30
ptm_9dcc884c,poi_4c0e8968,poi_a2c46b6b,cab,25,6.599,1.128,6.18,AED,49,2026-08-18T10:00:00+05:30
ptm_ad7a8650,poi_4c0e8968,poi_7d1dd83c,cab,34,9.352,1.599,8.25,AED,53,2026-08-18T10:00:00+05:30
ptm_f927edbb,poi_6be08c1c,poi_88179724,walk,27,1.946,0,0.00,AED,112,2026-08-18T10:00:00+05:30
ptm_712ecf4e,poi_6be08c1c,poi_88179724,cab,11,1.946,0.333,2.69,AED,112,2026-08-18T10:00:00+05:30
ptm_076770fb,poi_6be08c1c,poi_76a11c20,cab,30,8.05,1.377,7.27,AED,292,2026-08-18T10:00:00+05:30
ptm_9f29126f,poi_6be08c1c,poi_6a46e565,cab,32,8.806,1.506,7.84,AED,300,2026-08-18T10:00:00+05:30
ptm_048f870e,poi_6be08c1c,poi_6ba7ee43,cab,24,6.27,1.072,5.94,AED,107,2026-08-18T10:00:00+05:30
ptm_e0fe4803,poi_6be08c1c,poi_1b0e68c0,cab,37,10.167,1.739,8.86,AED,52,2026-08-18T10:00:00+05:30
ptm_5d9e63a8,poi_6be08c1c,poi_4c0e8968,walk,3,0.15,0,0.00,AED,163,2026-08-18T10:00:00+05:30
ptm_e8105699,poi_6be08c1c,poi_4c0e8968,cab,5,0.15,0.026,1.35,AED,163,2026-08-18T10:00:00+05:30
ptm_90a42c6d,poi_6be08c1c,poi_ebbd9619,cab,24,6.248,1.068,5.92,AED,23,2026-08-18T10:00:00+05:30
ptm_86491cfc,poi_6be08c1c,poi_a2c46b6b,cab,25,6.569,1.123,6.16,AED,50,2026-08-18T10:00:00+05:30
ptm_78a6da95,poi_6be08c1c,poi_7d1dd83c,cab,34,9.327,1.595,8.23,AED,54,2026-08-18T10:00:00+05:30
ptm_51369171,poi_ebbd9619,poi_88179724,cab,25,6.539,1.118,6.14,AED,185,2026-08-18T10:00:00+05:30
ptm_b4a431bb,poi_ebbd9619,poi_76a11c20,cab,37,10.233,1.75,8.91,AED,255,2026-08-18T10:00:00+05:30
ptm_a87bad78,poi_ebbd9619,poi_6a46e565,cab,36,10.114,1.73,8.82,AED,262,2026-08-18T10:00:00+05:30
ptm_e314ffc5,poi_ebbd9619,poi_6ba7ee43,cab,31,8.412,1.439,7.54,AED,155,2026-08-18T10:00:00+05:30
ptm_a33c2300,poi_ebbd9619,poi_1b0e68c0,cab,22,5.657,0.967,5.48,AED,85,2026-08-18T10:00:00+05:30
ptm_d807ffda,poi_ebbd9619,poi_4c0e8968,cab,24,6.307,1.078,5.96,AED,202,2026-08-18T10:00:00+05:30
ptm_00461cc4,poi_ebbd9619,poi_6be08c1c,cab,24,6.248,1.068,5.92,AED,203,2026-08-18T10:00:00+05:30
ptm_06773f20,poi_ebbd9619,poi_a2c46b6b,walk,41,2.997,0,0.00,AED,120,2026-08-18T10:00:00+05:30
ptm_8f943757,poi_ebbd9619,poi_a2c46b6b,cab,14,2.997,0.512,3.48,AED,120,2026-08-18T10:00:00+05:30
ptm_2ba0e2c0,poi_ebbd9619,poi_7d1dd83c,cab,21,5.134,0.878,5.08,AED,93,2026-08-18T10:00:00+05:30
ptm_ecf7bbf7,poi_a2c46b6b,poi_88179724,cab,23,5.942,1.016,5.69,AED,213,2026-08-18T10:00:00+05:30
ptm_b0b11249,poi_a2c46b6b,poi_76a11c20,cab,44,12.514,2.14,10.62,AED,264,2026-08-18T10:00:00+05:30
ptm_8376fb11,poi_a2c46b6b,poi_6a46e565,cab,44,12.617,2.157,10.69,AED,271,2026-08-18T10:00:00+05:30
ptm_d7e017bb,poi_a2c46b6b,poi_6ba7ee43,cab,24,6.186,1.058,5.87,AED,171,2026-08-18T10:00:00+05:30
ptm_7ca43a80,poi_a2c46b6b,poi_1b0e68c0,walk,49,3.62,0,0.00,AED,57,2026-08-18T10:00:00+05:30
ptm_3162e8b7,poi_a2c46b6b,poi_1b0e68c0,cab,16,3.62,0.619,3.95,AED,57,2026-08-18T10:00:00+05:30
ptm_0795bf79,poi_a2c46b6b,poi_4c0e8968,cab,25,6.599,1.128,6.18,AED,229,2026-08-18T10:00:00+05:30
ptm_d9ce8559,poi_a2c46b6b,poi_6be08c1c,cab,25,6.569,1.123,6.16,AED,230,2026-08-18T10:00:00+05:30
ptm_d92f7c72,poi_a2c46b6b,poi_ebbd9619,walk,41,2.997,0,0.00,AED,300,2026-08-18T10:00:00+05:30
ptm_42d05d0a,poi_a2c46b6b,poi_ebbd9619,cab,14,2.997,0.512,3.48,AED,300,2026-08-18T10:00:00+05:30
ptm_2c3ae856,poi_a2c46b6b,poi_7d1dd83c,walk,38,2.821,0,0.00,AED,64,2026-08-18T10:00:00+05:30
ptm_776642b3,poi_a2c46b6b,poi_7d1dd83c,cab,13,2.821,0.482,3.35,AED,64,2026-08-18T10:00:00+05:30
ptm_b273bec8,poi_7d1dd83c,poi_88179724,cab,31,8.478,1.45,7.59,AED,223,2026-08-18T10:00:00+05:30
ptm_93b17a44,poi_7d1dd83c,poi_76a11c20,cab,52,15.19,2.597,12.62,AED,261,2026-08-18T10:00:00+05:30
ptm_0363d7a9,poi_7d1dd83c,poi_6a46e565,cab,52,15.19,2.597,12.62,AED,266,2026-08-18T10:00:00+05:30
ptm_bdcdd00c,poi_7d1dd83c,poi_6ba7ee43,cab,28,7.502,1.283,6.86,AED,192,2026-08-18T10:00:00+05:30
ptm_6746f3fc,poi_7d1dd83c,poi_1b0e68c0,walk,13,0.881,0,0.00,AED,36,2026-08-18T10:00:00+05:30
ptm_8c077a88,poi_7d1dd83c,poi_1b0e68c0,cab,7,0.881,0.151,1.90,AED,36,2026-08-18T10:00:00+05:30
ptm_3250d9aa,poi_7d1dd83c,poi_4c0e8968,cab,34,9.352,1.599,8.25,AED,233,2026-08-18T10:00:00+05:30
ptm_c450e9ce,poi_7d1dd83c,poi_6be08c1c,cab,34,9.327,1.595,8.23,AED,234,2026-08-18T10:00:00+05:30
ptm_b4495934,poi_7d1dd83c,poi_ebbd9619,cab,21,5.134,0.878,5.08,AED,273,2026-08-18T10:00:00+05:30
ptm_1347ff0b,poi_7d1dd83c,poi_a2c46b6b,walk,38,2.821,0,0.00,AED,244,2026-08-18T10:00:00+05:30
ptm_75b29099,poi_7d1dd83c,poi_a2c46b6b,cab,13,2.821,0.482,3.35,AED,244,2026-08-18T10:00:00+05:30
ptm_e5e94c9e,poi_b76d6bf5,poi_f5306b2a,cab,54,15.548,2.659,12.77,QAR,140,2026-08-18T10:00:00+05:30
ptm_e892053e,poi_b76d6bf5,poi_c54e9c8a,cab,34,9.403,1.608,8.21,QAR,197,2026-08-18T10:00:00+05:30
ptm_5e65a646,poi_b76d6bf5,poi_47d68050,cab,29,7.68,1.313,6.93,QAR,154,2026-08-18T10:00:00+05:30
ptm_f39c112d,poi_b76d6bf5,poi_f161b897,cab,34,9.217,1.576,8.07,QAR,120,2026-08-18T10:00:00+05:30
ptm_0be7e230,poi_b76d6bf5,poi_53bf0d16,cab,36,9.976,1.706,8.63,QAR,125,2026-08-18T10:00:00+05:30
ptm_dd653171,poi_b76d6bf5,poi_abe5a41e,cab,26,6.783,1.16,6.26,QAR,128,2026-08-18T10:00:00+05:30
ptm_3908cbe4,poi_b76d6bf5,poi_ae2101df,cab,35,9.674,1.654,8.41,QAR,177,2026-08-18T10:00:00+05:30
ptm_6b8bfbbb,poi_b76d6bf5,poi_89bf902e,cab,41,11.502,1.967,9.77,QAR,200,2026-08-18T10:00:00+05:30
ptm_b20aa0f3,poi_b76d6bf5,poi_8e3a62a3,walk,48,3.556,0,0.00,QAR,67,2026-08-18T10:00:00+05:30
ptm_d444fddd,poi_b76d6bf5,poi_8e3a62a3,cab,16,3.556,0.608,3.87,QAR,67,2026-08-18T10:00:00+05:30
ptm_088d8036,poi_f5306b2a,poi_b76d6bf5,cab,54,15.548,2.659,12.77,QAR,320,2026-08-18T10:00:00+05:30
ptm_342ae559,poi_f5306b2a,poi_c54e9c8a,cab,46,13.135,2.246,10.98,QAR,283,2026-08-18T10:00:00+05:30
ptm_fcfd2eb4,poi_f5306b2a,poi_47d68050,cab,31,8.294,1.418,7.38,QAR,307,2026-08-18T10:00:00+05:30
ptm_97f7cb9b,poi_f5306b2a,poi_f161b897,cab,28,7.599,1.299,6.87,QAR,345,2026-08-18T10:00:00+05:30
ptm_146c7c2b,poi_f5306b2a,poi_53bf0d16,cab,25,6.483,1.109,6.04,QAR,344,2026-08-18T10:00:00+05:30
ptm_28b67c55,poi_f5306b2a,poi_abe5a41e,cab,33,9.043,1.546,7.94,QAR,329,2026-08-18T10:00:00+05:30
ptm_0a2a141d,poi_f5306b2a,poi_ae2101df,cab,35,9.779,1.672,8.49,QAR,283,2026-08-18T10:00:00+05:30
ptm_a1dbc26d,poi_f5306b2a,poi_89bf902e,cab,48,13.915,2.38,11.56,QAR,275,2026-08-18T10:00:00+05:30
ptm_3922429d,poi_f5306b2a,poi_8e3a62a3,cab,52,14.918,2.551,12.31,QAR,333,2026-08-18T10:00:00+05:30
ptm_a75af0cb,poi_c54e9c8a,poi_b76d6bf5,cab,34,9.403,1.608,8.21,QAR,17,2026-08-18T10:00:00+05:30
ptm_e78b210c,poi_c54e9c8a,poi_f5306b2a,cab,46,13.135,2.246,10.98,QAR,103,2026-08-18T10:00:00+05:30
ptm_a6cf5799,poi_c54e9c8a,poi_47d68050,cab,25,6.542,1.119,6.08,QAR,71,2026-08-18T10:00:00+05:30
ptm_eb701eb6,poi_c54e9c8a,poi_f161b897,cab,41,11.667,1.995,9.89,QAR,68,2026-08-18T10:00:00+05:30
ptm_b77365a4,poi_c54e9c8a,poi_53bf0d16,cab,41,11.491,1.965,9.76,QAR,73,2026-08-18T10:00:00+05:30
ptm_526d5d09,poi_c54e9c8a,poi_abe5a41e,cab,35,9.509,1.626,8.29,QAR,59,2026-08-18T10:00:00+05:30
ptm_7acccec6,poi_c54e9c8a,poi_ae2101df,walk,45,3.357,0,0.00,QAR,102,2026-08-18T10:00:00+05:30
ptm_c6c9a9f1,poi_c54e9c8a,poi_ae2101df,cab,15,3.357,0.574,3.72,QAR,102,2026-08-18T10:00:00+05:30
ptm_c212a9f8,poi_c54e9c8a,poi_89bf902e,walk,29,2.141,0,0.00,QAR,210,2026-08-18T10:00:00+05:30
ptm_95938f73,poi_c54e9c8a,poi_89bf902e,cab,11,2.141,0.366,2.81,QAR,210,2026-08-18T10:00:00+05:30
ptm_144ea902,poi_c54e9c8a,poi_8e3a62a3,cab,42,12.026,2.056,10.16,QAR,30,2026-08-18T10:00:00+05:30
ptm_0b34adf7,poi_47d68050,poi_b76d6bf5,cab,29,7.68,1.313,6.93,QAR,334,2026-08-18T10:00:00+05:30
ptm_aef00d53,poi_47d68050,poi_f5306b2a,cab,31,8.294,1.418,7.38,QAR,127,2026-08-18T10:00:00+05:30
ptm_fd7740be,poi_47d68050,poi_c54e9c8a,cab,25,6.542,1.119,6.08,QAR,251,2026-08-18T10:00:00+05:30
ptm_28d04dc8,poi_47d68050,poi_f161b897,cab,21,5.153,0.881,5.05,QAR,63,2026-08-18T10:00:00+05:30
ptm_f2a2d69f,poi_47d68050,poi_53bf0d16,cab,20,4.957,0.848,4.91,QAR,76,2026-08-18T10:00:00+05:30
ptm_52b23ac7,poi_47d68050,poi_abe5a41e,walk,46,3.396,0,0.00,QAR,36,2026-08-18T10:00:00+05:30
ptm_a2c4bb59,poi_47d68050,poi_abe5a41e,cab,15,3.396,0.581,3.75,QAR,36,2026-08-18T10:00:00+05:30
ptm_60105867,poi_47d68050,poi_ae2101df,walk,54,4.023,0,0.00,QAR,226,2026-08-18T10:00:00+05:30
ptm_6b17f1d4,poi_47d68050,poi_ae2101df,cab,17,4.023,0.688,4.21,QAR,226,2026-08-18T10:00:00+05:30
ptm_728622a2,poi_47d68050,poi_89bf902e,cab,31,8.27,1.414,7.37,QAR,242,2026-08-18T10:00:00+05:30
ptm_9004cf03,poi_47d68050,poi_8e3a62a3,cab,31,8.295,1.419,7.39,QAR,359,2026-08-18T10:00:00+05:30
ptm_0a5fcf51,poi_f161b897,poi_b76d6bf5,cab,34,9.217,1.576,8.07,QAR,300,2026-08-18T10:00:00+05:30
ptm_c1c97428,poi_f161b897,poi_f5306b2a,cab,28,7.599,1.299,6.87,QAR,165,2026-08-18T10:00:00+05:30
ptm_12f5baf9,poi_f161b897,poi_c54e9c8a,cab,41,11.667,1.995,9.89,QAR,248,2026-08-18T10:00:00+05:30
ptm_c26049ea,poi_f161b897,poi_47d68050,cab,21,5.153,0.881,5.05,QAR,243,2026-08-18T10:00:00+05:30
ptm_9d386d19,poi_f161b897,poi_53bf0d16,walk,16,1.12,0,0.00,QAR,170,2026-08-18T10:00:00+05:30
ptm_6c94b3bf,poi_f161b897,poi_53bf0d16,cab,8,1.12,0.192,2.06,QAR,170,2026-08-18T10:00:00+05:30
ptm_63850112,poi_f161b897,poi_abe5a41e,walk,36,2.659,0,0.00,QAR,280,2026-08-18T10:00:00+05:30
ptm_f3eca5c3,poi_f161b897,poi_abe5a41e,cab,13,2.659,0.455,3.20,QAR,280,2026-08-18T10:00:00+05:30
ptm_7b5c7006,poi_f161b897,poi_ae2101df,cab,33,9.079,1.552,7.97,QAR,236,2026-08-18T10:00:00+05:30
ptm_c78adbef,poi_f161b897,poi_89bf902e,cab,47,13.422,2.295,11.19,QAR,242,2026-08-18T10:00:00+05:30
ptm_a9bb602e,poi_f161b897,poi_8e3a62a3,cab,29,7.628,1.304,6.89,QAR,322,2026-08-18T10:00:00+05:30
ptm_c777308a,poi_53bf0d16,poi_b76d6bf5,cab,36,9.976,1.706,8.63,QAR,305,2026-08-18T10:00:00+05:30
ptm_2f2448dc,poi_53bf0d16,poi_f5306b2a,cab,25,6.483,1.109,6.04,QAR,164,2026-08-18T10:00:00+05:30
ptm_e8a53e0f,poi_53bf0d16,poi_c54e9c8a,cab,41,11.491,1.965,9.76,QAR,253,2026-08-18T10:00:00+05:30
ptm_c2872138,poi_53bf0d16,poi_47d68050,cab,20,4.957,0.848,4.91,QAR,256,2026-08-18T10:00:00+05:30
ptm_930c3c8f,poi_53bf0d16,poi_f161b897,walk,16,1.12,0,0.00,QAR,350,2026-08-18T10:00:00+05:30
ptm_897c8902,poi_53bf0d16,poi_f161b897,cab,8,1.12,0.192,2.06,QAR,350,2026-08-18T10:00:00+05:30
